"","Date","xpr_price","nasdaq_price","xpr_change","nasdaq_change","xpr_status","nasdaq_status","xpr_perc","nasdaq_perc"
"1428",2018-06-08,0.67251,7645.51,0.07323,-14.4200000000001,"Decreased","Increased",12.22,-0.188
"1429",2018-06-07,0.67774,7635.07,0.00522999999999996,-10.4400000000005,"Decreased","Increased",0.778,-0.137
"1430",2018-06-06,0.67329,7689.24,-0.00444999999999995,54.1700000000001,"Increased","Decreased",-0.657,0.709
"1431",2018-06-05,0.67594,7637.86,0.00264999999999993,-51.3800000000001,"Decreased","Increased",0.394,-0.668
"1432",2018-06-04,0.65597,7606.46,-0.0199699999999999,-31.3999999999996,"Increased","Increased",-2.954,-0.411
"1433",2018-06-01,0.62113,7554.33,-0.0348400000000001,-52.1300000000001,"Increased","Increased",-5.311,-0.685
"1434",2018-05-31,0.61103,7442.12,-0.0101,-112.21,"Increased","Increased",-1.626,-1.485
"1435",2018-05-30,0.59379,7462.45,-0.0172399999999999,20.3299999999999,"Increased","Decreased",-2.821,0.273
"1436",2018-05-29,0.59936,7396.59,0.00556999999999996,-65.8599999999997,"Decreased","Increased",0.938,-0.883
"1437",2018-05-25,0.60564,7433.85,0.00627999999999995,37.2600000000002,"Decreased","Decreased",1.048,0.504
"1438",2018-05-24,0.62915,7424.43,0.02351,-9.42000000000007,"Decreased","Increased",3.882,-0.127
"1439",2018-05-23,0.59126,7425.96,-0.03789,1.52999999999975,"Increased","Decreased",-6.022,0.021
"1440",2018-05-22,0.63851,7378.46,0.04725,-47.5,"Decreased","Increased",7.991,-0.64
"1441",2018-05-21,0.67578,7394.04,0.03727,15.5799999999999,"Decreased","Decreased",5.837,0.211
"1442",2018-05-18,0.6785,7354.34,0.00271999999999994,-39.6999999999998,"Decreased","Increased",0.402,-0.537
"1443",2018-05-17,0.66298,7382.47,-0.01552,28.1300000000001,"Increased","Decreased",-2.287,0.382
"1444",2018-05-16,0.70749,7398.3,0.0445099999999999,15.8299999999999,"Decreased","Decreased",6.714,0.214
"1445",2018-05-15,0.68507,7351.63,-0.02242,-46.6700000000001,"Increased","Increased",-3.169,-0.631
"1446",2018-05-14,0.72724,7411.32,0.04217,59.6899999999996,"Decreased","Decreased",6.156,0.812
"1447",2018-05-11,0.67671,7402.88,-0.05053,-8.4399999999996,"Increased","Increased",-6.948,-0.114
"1448",2018-05-10,0.74978,7404.97,0.07307,2.09000000000015,"Decreased","Decreased",10.798,0.028
"1449",2018-05-09,0.79047,7339.91,0.04069,-65.0600000000004,"Decreased","Increased",5.427,-0.879
"1450",2018-05-08,0.80689,7266.9,0.01642,-73.0100000000002,"Decreased","Increased",2.077,-0.995
"1451",2018-05-07,0.83106,7265.21,0.02417,-1.6899999999996,"Decreased","Increased",2.995,-0.023
"1452",2018-05-04,0.8897,7209.62,0.05864,-55.5900000000001,"Decreased","Increased",7.056,-0.765
"1453",2018-05-03,0.88075,7088.15,-0.00895000000000001,-121.47,"Increased","Increased",-1.006,-1.685
"1454",2018-05-02,0.85921,7100.9,-0.02154,12.75,"Increased","Decreased",-2.446,0.18
"1455",2018-05-01,0.83491,7130.7,-0.0243,29.8000000000002,"Increased","Decreased",-2.828,0.42
"1456",2018-04-30,0.83137,7066.27,-0.00353999999999999,-64.4299999999994,"Increased","Increased",-0.424,-0.904
"1457",2018-04-27,0.80831,7119.8,-0.0230600000000001,53.5299999999997,"Increased","Decreased",-2.774,0.758
"1458",2018-04-26,0.84858,7118.68,0.04027,-1.11999999999989,"Decreased","Increased",4.982,-0.016
"1459",2018-04-25,0.795,7003.74,-0.05358,-114.940000000001,"Increased","Increased",-6.314,-1.615
"1460",2018-04-24,0.92197,7007.35,0.12697,3.61000000000058,"Decreased","Decreased",15.971,0.052
"1461",2018-04-23,0.87375,7128.6,-0.0482199999999999,121.25,"Increased","Decreased",-5.23,1.73
"1462",2018-04-20,0.92432,7146.13,0.05057,17.5299999999997,"Decreased","Decreased",5.788,0.246
"1463",2018-04-19,0.78299,7238.06,-0.14133,91.9300000000003,"Increased","Decreased",-15.29,1.286
"1464",2018-04-18,0.71267,7295.24,-0.0703199999999999,57.1799999999994,"Increased","Decreased",-8.981,0.79
"1465",2018-04-17,0.65532,7281.1,-0.05735,-14.1399999999994,"Increased","Increased",-8.047,-0.194
"1466",2018-04-16,0.66449,7156.28,0.00917000000000001,-124.820000000001,"Decreased","Increased",1.399,-1.714
"1467",2018-04-13,0.64073,7106.65,-0.02376,-49.6300000000001,"Increased","Increased",-3.576,-0.694
"1468",2018-04-12,0.64141,7140.25,0.000680000000000014,33.6000000000004,"Decreased","Decreased",0.106,0.473
"1469",2018-04-11,0.54025,7069.03,-0.10116,-71.2200000000003,"Increased","Increased",-15.772,-0.997
"1470",2018-04-10,0.49152,7094.3,-0.04873,25.2700000000004,"Increased","Decreased",-9.02,0.357
"1471",2018-04-09,0.48669,6950.34,-0.00483,-143.96,"Increased","Increased",-0.983,-2.029
"1472",2018-04-06,0.47391,6915.11,-0.01278,-35.2300000000005,"Increased","Increased",-2.626,-0.507
"1473",2018-04-05,0.48931,7076.55,0.0154,161.440000000001,"Decreased","Decreased",3.25,2.335
"1474",2018-04-04,0.49122,7042.11,0.00190999999999997,-34.4400000000005,"Decreased","Increased",0.39,-0.487
"1475",2018-04-03,0.54745,6941.28,0.05623,-100.83,"Decreased","Increased",11.447,-1.432
"1476",2018-04-02,0.49373,6870.12,-0.05372,-71.1599999999999,"Increased","Increased",-9.813,-1.025
"1477",2018-03-29,0.50298,7063.44,0.00924999999999998,193.32,"Decreased","Decreased",1.873,2.814
"1478",2018-03-28,0.57354,6949.23,0.0705600000000001,-114.21,"Decreased","Increased",14.028,-1.617
"1479",2018-03-27,0.57012,7008.81,-0.00342000000000009,59.5800000000008,"Increased","Decreased",-0.596,0.857
"1480",2018-03-26,0.58843,7220.54,0.01831,211.73,"Decreased","Decreased",3.212,3.021
"1481",2018-03-23,0.6404,6992.67,0.05197,-227.87,"Decreased","Increased",8.832,-3.156
"1482",2018-03-22,0.65445,7166.68,0.01405,174.01,"Decreased","Decreased",2.194,2.488
"1483",2018-03-21,0.68035,7345.29,0.0259,178.61,"Decreased","Decreased",3.958,2.492
"1484",2018-03-20,0.70026,7364.3,0.01991,19.0100000000002,"Decreased","Decreased",2.926,0.259
"1485",2018-03-19,0.72155,7344.24,0.02129,-20.0600000000004,"Decreased","Increased",3.04,-0.272
"1486",2018-03-16,0.67874,7481.99,-0.04281,137.75,"Increased","Decreased",-5.933,1.876
"1487",2018-03-15,0.68468,7481.74,0.00593999999999995,-0.25,"Decreased","Increased",0.875,-0.003
"1488",2018-03-14,0.68783,7496.81,0.0031500000000001,15.0700000000006,"Decreased","Decreased",0.46,0.201
"1489",2018-03-13,0.77825,7511.01,0.0904199999999999,14.1999999999998,"Decreased","Decreased",13.146,0.189
"1490",2018-03-12,0.78325,7588.32,0.005,77.3099999999995,"Decreased","Decreased",0.642,1.029
"1491",2018-03-09,0.82457,7560.81,0.04132,-27.5099999999993,"Decreased","Increased",5.275,-0.363
"1492",2018-03-08,0.80642,7427.95,-0.01815,-132.860000000001,"Increased","Increased",-2.201,-1.757
"1493",2018-03-07,0.85192,7396.65,0.0455,-31.3000000000002,"Decreased","Increased",5.642,-0.421
"1494",2018-03-06,0.90345,7372.01,0.05153,-24.6399999999994,"Decreased","Increased",6.049,-0.333
"1495",2018-03-05,0.94569,7330.7,0.0422400000000001,-41.3100000000004,"Decreased","Increased",4.675,-0.56
"1496",2018-03-02,0.89935,7257.87,-0.04634,-72.8299999999999,"Increased","Increased",-4.9,-0.993
"1497",2018-03-01,0.91533,7180.56,0.01598,-77.3099999999995,"Decreased","Increased",1.777,-1.065
"1498",2018-02-28,0.88692,7273.01,-0.0284099999999999,92.4499999999998,"Increased","Decreased",-3.104,1.288
"1499",2018-02-27,0.92968,7330.35,0.0427599999999999,57.3400000000001,"Decreased","Decreased",4.821,0.788
"1500",2018-02-26,0.92937,7421.46,-0.000309999999999921,91.1099999999997,"Increased","Decreased",-0.033,1.243
"1501",2018-02-23,0.94178,7337.39,0.0124099999999999,-84.0699999999997,"Decreased","Increased",1.335,-1.133
"1502",2018-02-22,0.89144,7210.09,-0.0503399999999999,-127.3,"Increased","Increased",-5.345,-1.735
"1503",2018-02-21,0.95247,7218.23,0.06103,8.13999999999942,"Decreased","Decreased",6.846,0.113
"1504",2018-02-20,1.02735,7234.31,0.0748799999999999,16.0800000000008,"Decreased","Decreased",7.862,0.223
"1505",2018-02-16,1.11358,7239.47,0.08623,5.15999999999985,"Decreased","Decreased",8.393,0.071
"1506",2018-02-15,1.10821,7256.43,-0.0053700000000001,16.96,"Increased","Decreased",-0.482,0.234
"1507",2018-02-14,1.12865,7143.62,0.02044,-112.81,"Decreased","Increased",1.844,-1.555
"1508",2018-02-13,0.98725,7013.51,-0.1414,-130.11,"Increased","Increased",-12.528,-1.821
"1509",2018-02-12,1.0427,6981.96,0.05545,-31.5500000000002,"Decreased","Increased",5.617,-0.45
"1510",2018-02-09,0.92043,6874.49,-0.12227,-107.47,"Increased","Increased",-11.726,-1.539
"1511",2018-02-08,0.78213,6777.16,-0.1383,-97.3299999999999,"Increased","Increased",-15.026,-1.416
"1512",2018-02-07,0.71781,7051.98,-0.06432,274.82,"Increased","Decreased",-8.224,4.055
"1513",2018-02-06,0.76185,7115.88,0.0440400000000001,63.9000000000005,"Decreased","Decreased",6.135,0.906
"1514",2018-02-05,0.68132,6967.53,-0.08053,-148.35,"Increased","Increased",-10.57,-2.085
"1515",2018-02-02,0.8993,7240.95,0.21798,273.42,"Decreased","Decreased",31.994,3.924
"1516",2018-02-01,0.95131,7385.86,0.05201,144.91,"Decreased","Decreased",5.783,2.001
"1517",2018-01-31,1.13931,7411.48,0.188,25.6199999999999,"Decreased","Decreased",19.762,0.347
"1518",2018-01-30,1.11266,7402.48,-0.0266500000000001,-9,"Increased","Increased",-2.339,-0.121
"1519",2018-01-29,1.271,7466.51,0.15834,64.0300000000007,"Decreased","Decreased",14.231,0.865
"1520",2018-01-26,1.21363,7505.77,-0.0573699999999999,39.2600000000002,"Increased","Decreased",-4.514,0.526
"1521",2018-01-25,1.30863,7411.16,0.095,-94.6100000000006,"Decreased","Increased",7.828,-1.26
"1522",2018-01-24,1.38162,7415.06,0.0729900000000001,3.90000000000055,"Decreased","Decreased",5.578,0.053
"1523",2018-01-23,1.36019,7460.29,-0.0214300000000001,45.2299999999996,"Increased","Decreased",-1.551,0.61
"1524",2018-01-22,1.37243,7408.03,0.01224,-52.2600000000002,"Decreased","Increased",0.9,-0.701
"1525",2018-01-19,1.57155,7336.38,0.19912,-71.6499999999996,"Decreased","Increased",14.509,-0.967
"1526",2018-01-18,1.60697,7296.05,0.03542,-40.3299999999999,"Decreased","Increased",2.254,-0.55
"1527",2018-01-17,1.34068,7298.28,-0.26629,2.22999999999956,"Increased","Decreased",-16.571,0.031
"1528",2018-01-16,1.19846,7223.69,-0.14222,-74.5900000000001,"Increased","Increased",-10.608,-1.022
"1529",2018-01-12,2.02243,7261.06,0.82397,37.3700000000008,"Decreased","Decreased",68.752,0.517
"1530",2018-01-11,1.94728,7211.78,-0.0751500000000001,-49.2800000000007,"Increased","Increased",-3.716,-0.679
"1531",2018-01-10,1.99901,7153.57,0.0517300000000001,-58.21,"Decreased","Increased",2.657,-0.807
"1532",2018-01-09,2.1219,7163.58,0.12289,10.0100000000002,"Decreased","Decreased",6.148,0.14
"1533",2018-01-08,2.41,7157.39,0.2881,-6.1899999999996,"Decreased","Increased",13.577,-0.086
"1534",2018-01-05,2.51,7136.56,0.0999999999999996,-20.8299999999999,"Decreased","Increased",4.149,-0.291
"1535",2018-01-04,2.73,7077.91,0.22,-58.6500000000005,"Decreased","Increased",8.765,-0.822
"1536",2018-01-03,2.73,7065.53,0,-12.3800000000001,"No Change","Increased",0,-0.175
"1537",2018-01-02,2.19,7006.9,-0.54,-58.6300000000001,"Increased","Increased",-19.78,-0.83
